,Name,Type,Episodes,Producers,Licensors,Studios,Source,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi,Yuri,Year,Seconds
12190,Kaette Kite yoo Toyama kara,ONA,4,Unknown,Unknown,DLE,Original,G - All Ages,14765.0,14144,250,0,26,78,9,53,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,180.0
12191,Xiong Chumo Zhi: Xiongxiong Leyuan,TV,52,Unknown,Unknown,Unknown,Original,G - All Ages,12902.0,15925,141,0,7,47,6,46,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,600.0
12192,Senki Zesshou Symphogear XV,TV,13,"Memory-Tech, Bushiroad, MAGES., King Records, Kinyosha",Unknown,Satelight,Original,PG-13 - Teens 13 or older,302.0,3078,28318,738,2594,10823,424,627,13850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1380.0
12193,Soukyuu no Fafner: Dead Aggressor - Exodus Special,Special,1,Unknown,Unknown,"Xebec, I.Gzwei",Original,PG-13 - Teens 13 or older,3592.0,9524,1526,2,70,636,31,58,731,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2100.0
12194,Hungry to Win,ONA,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10251.0,11953,538,1,247,1,97,77,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,30.0
12195,Fight Ippatsu! Juuden-chan!!,TV,12,"Avex Entertainment, Genco, Mobcast",Media Blasters,Studio Hibari,Manga,R+ - Mild Nudity,4991.0,3034,29057,51,1430,16469,1043,1913,8202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,1440.0
12196,Gegege no Kitarou (1985 Movie),Movie,1,Unknown,Unknown,Toei Animation,Unknown,G - All Ages,7794.0,11139,749,0,30,270,26,55,368,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1985,1440.0
12197,One Piece,TV,Unknown,"Fuji TV, TAP, Shueisha","Funimation, 4Kids Entertainment",Toei Animation,Manga,PG-13 - Teens 13 or older,95.0,31,1352724,126645,887333,33,187919,136245,141194,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1999,1440.0
12198,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Movie,1,Unknown,Unknown,Unknown,Other,G - All Ages,10823.0,10622,933,0,24,720,7,44,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,420.0
12199,Kidou Keisatsu Patlabor,OVA,7,Tohokushinsha Film Corporation,"Central Park Media, Maiden Japan",Studio Deen,Original,PG-13 - Teens 13 or older,2400.0,3291,24762,147,1133,11428,658,365,11178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1800.0
12200,Nakayoshi Jitensha,OVA,1,Unknown,Unknown,Unknown,Original,G - All Ages,15750.0,17390,52,0,1,9,2,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,900.0
12201,Chuldong! Super Wings,TV,52,Unknown,Unknown,Unknown,Original,G - All Ages,13684.0,15443,169,1,7,83,6,39,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,720.0
12202,Haikyuu!! Movie 1: Owari to Hajimari,Movie,1,TOHO animation,Unknown,Production I.G,Manga,PG-13 - Teens 13 or older,642.0,2096,56015,139,1438,32510,659,536,20872,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015,5340.0
12203,Ajin Part 3: Shougeki,Movie,1,TOHO animation,Sentai Filmworks,Polygon Pictures,Manga,R - 17+ (violence & profanity),2279.0,3639,20296,15,480,6407,364,394,12651,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,7200.0
12204,Tenkyuu no Arculs,ONA,1,5pb.,Unknown,Unknown,Game,G - All Ages,12441.0,14734,212,0,9,128,1,11,63,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,60.0
12205,Kaitei Choutokkyuu: Marine Express,Special,1,Tezuka Productions,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,7881.0,10186,1121,2,35,545,15,50,476,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,5460.0
12206,Install Pilot,Special,1,Unknown,Unknown,Asahi Production,Original,R - 17+ (violence & profanity),8856.0,11487,650,0,23,273,14,30,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,720.0
12207,Yong Zhe Da Mao Xian,ONA,26,Tencent Animation & Comics,Unknown,CG Year,Original,PG-13 - Teens 13 or older,13009.0,12060,516,1,49,65,18,39,345,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,780.0
12208,Ie Naki Ko Remy Specials,Special,3,Unknown,Unknown,Nippon Animation,Novel,PG - Children,1461.0,8952,1916,6,56,1291,34,53,482,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1380.0
12209,Madonna: Kanjuku Body Collection,OVA,1,MS Pictures,Unknown,Unknown,Visual novel,Rx - Hentai,Unknown,6821,4413,26,631,1931,293,238,1320,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1740.0
12210,After School,ONA,Unknown,Unknown,Unknown,Unknown,Original,Unknown,Unknown,10178,1140,1,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
12211,Kirepapa.,OVA,2,"ANIK, PrimeTime, On-Lead",Unknown,A.C.G.T.,Manga,R+ - Mild Nudity,Unknown,2349,46687,187,1141,40106,381,577,4482,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,1740.0
12212,Yomigaeru Sora Pilot,Special,1,Bandai Visual,Unknown,J.C.Staff,Original,PG - Children,7367.0,10968,796,0,29,437,21,30,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,180.0
12213,One Punch Man: Road to Hero,OVA,1,Unknown,Unknown,Madhouse,Web manga,R - 17+ (violence & profanity),964.0,608,237654,347,3502,207187,829,471,25665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2015,1440.0
12214,Persona 4 the Animation: The Factor of Hope,Movie,1,Index,Unknown,AIC ASTA,Game,PG-13 - Teens 13 or older,2143.0,4049,15993,16,366,6383,226,197,8821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2012,5400.0
12215,Ajin OVA,OVA,2,Unknown,Unknown,Polygon Pictures,Manga,R - 17+ (violence & profanity),2562.0,2597,38579,28,3245,20228,1853,792,12461,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,1260.0
12216,Persona 4 the Animation: No One is Alone,Special,1,Aniplex,Sentai Filmworks,AIC ASTA,Game,PG-13 - Teens 13 or older,1581.0,2562,39507,34,482,28687,291,171,9876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2012,1800.0
12217,Tokio Heidi: Mainichi no Kodomo Uta,ONA,Unknown,King Records,Unknown,Unknown,Music,G - All Ages,12549.0,15743,154,0,49,0,13,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,120.0
12218,Double Decker! Doug & Kirill,TV,13,Lantis,Funimation,Sunrise,Original,R - 17+ (violence & profanity),4160.0,2928,30830,82,3078,11969,1343,3244,11196,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1440.0
12219,Ojiisan no Densha,Music,1,NHK,Unknown,Unknown,Original,G - All Ages,11311.0,16624,110,0,5,70,3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,120.0
12220,Jaku-Chara Tomozaki-kun,TV,12,"Pony Canyon, APDREAM, Bit grooove promotion, Dream Shift",Funimation,Project No.9,Light novel,PG-13 - Teens 13 or older,3614.0,1227,120047,932,70206,21,1733,3955,44132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1380.0
12221,B: The Beginning Succession,ONA,12,Netflix,Unknown,Production I.G,Original,R+ - Mild Nudity,Unknown,2384,45658,85,3,4,1,1,45649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,
12222,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,Movie,1,"ABC Animation, Kinoshita Group Holdings",Unknown,Toei Animation,Original,G - All Ages,2259.0,8342,2441,4,65,1300,39,85,952,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,3840.0
12223,Toki: Kono Hoshi no Mirai wo Mitsumete,Special,2,Mushi Production,Unknown,Unknown,Unknown,G - All Ages,12521.0,15287,176,0,13,44,3,38,78,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1440.0
12224,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),TV,37,TBS,Unknown,OLM,Other,PG - Children,12562.0,10952,806,2,90,133,41,153,389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1440.0
12225,Stratos 4 Advance Kanketsu-hen,OVA,2,Bandai Visual,Unknown,Studio Fantasia,Original,PG-13 - Teens 13 or older,3882.0,8244,2526,2,66,1496,57,52,855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1620.0
12226,Huyao Xiao Hongniang: Mu Tiancheng,ONA,12,Unknown,Unknown,Haoliners Animation League,Manga,PG-13 - Teens 13 or older,14556.0,10943,814,2,169,30,26,27,562,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,
12227,Feng Yu Zhou,Movie,1,Unknown,Unknown,Beijing Rocen Digital,Original,PG-13 - Teens 13 or older,3349.0,10907,830,3,48,373,14,38,357,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,6300.0
12228,Wakakusa no Charlotte,TV,30,TV Asahi,Unknown,Nippon Animation,Unknown,G - All Ages,4673.0,8885,1951,7,76,781,43,134,917,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1977,1500.0
12229,Hinako Note,TV,12,"Media Factory, AT-X, Enterbrain, Sony Music Communications",Unknown,Passione,4-koma manga,PG-13 - Teens 13 or older,4617.0,1669,79732,174,7039,29747,3446,6430,33070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,1380.0
12230,Orenchi no Furo Jijou,TV,13,Media Factory,Unknown,Asahi Production,4-koma manga,PG-13 - Teens 13 or older,3641.0,1578,85745,329,3678,61563,1828,3803,14873,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,240.0
12231,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,1,Unknown,Unknown,Shin-Ei Animation,Unknown,PG - Children,1741.0,5430,7718,10,77,6901,41,102,597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6420.0
12232,Tokyo Autumn Session,Music,1,Magic Capsule,Unknown,CloverWorks,Music,Unknown,1360.0,7043,4100,13,199,2463,38,41,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,300.0
12233,Zero kara Hajimeru Mahou no Sho,TV,12,"Sotsu, Lantis, Half H.P Studio, Happinet Pictures, Infinite",Sentai Filmworks,White Fox,Light novel,PG-13 - Teens 13 or older,3226.0,731,201601,563,15046,121613,5794,10504,48644,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1440.0
12234,Qualidea Code,TV,12,"Aniplex, Marvelous, Delfi Sound, ABC Animation, Japan Sleeve",Unknown,A-1 Pictures,Original,PG-13 - Teens 13 or older,5831.0,1088,136345,222,9957,72781,4016,10498,39093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,1380.0
12235,Fantastic Children: Befort no Kodomo-tachi no Sonogo,Special,1,Unknown,Unknown,Nippon Animation,Unknown,G - All Ages,3607.0,9350,1625,3,38,882,25,37,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,360.0
12236,Time Bokan Oudou Fukko,OVA,2,Victor Entertainment,Sentai Filmworks,Tatsunoko Production,Unknown,R+ - Mild Nudity,7775.0,9306,1662,1,65,608,42,89,858,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1800.0
12237,Tetsuwan Atom (1980),TV,52,Nippon Television Network,Manga Entertainment,Tezuka Productions,Manga,G - All Ages,3048.0,4842,10325,83,484,5758,682,827,2574,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,1440.0
12238,Kyoro-chan no Jishin Youjin Hi no Youjin,OVA,1,Unknown,Unknown,Unknown,Other,G - All Ages,15245.0,15193,182,0,7,77,3,44,51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,660.0
12239,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Movie,1,Unknown,"ADV Films, Sentai Filmworks",Studio Pierrot,Manga,PG-13 - Teens 13 or older,2124.0,5208,8561,23,140,5723,135,102,2461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2001,5700.0
12240,Konna ni Yasashiku Sareta no,OVA,3,Queen Bee,Unknown,Unknown,Manga,Rx - Hentai,Unknown,7911,2902,4,450,1187,183,204,878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1200.0
12241,Ashita no Joe Pilots,Special,2,Unknown,Unknown,Mushi Production,Unknown,PG-13 - Teens 13 or older,7219.0,7622,3263,2,82,1913,52,96,1120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1969,600.0
12242,Detective Conan Movie 09: Strategy Above the Depths,Movie,1,Unknown,Unknown,TMS Entertainment,Manga,PG-13 - Teens 13 or older,787.0,2620,37941,25,340,34150,183,184,3084,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,6600.0
12243,Dokkiri Doctor,TV,26,Unknown,Unknown,Studio Pierrot,Manga,PG-13 - Teens 13 or older,5563.0,10673,906,2,47,252,52,96,459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1500.0
12244,Chuuzumou,Movie,1,Unknown,Unknown,Studio Ghibli,Original,G - All Ages,4987.0,8889,1965,4,56,507,64,79,1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,780.0
12245,Kanon (2006),TV,24,"Pony Canyon, TBS, Movic","ADV Films, Funimation",Kyoto Animation,Visual novel,PG-13 - Teens 13 or older,526.0,621,232486,4503,7151,149675,6801,6148,62711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2006,1440.0
12246,Gondora,Movie,1,Unknown,Unknown,Studio 4°C,Original,PG - Children,10992.0,9015,1872,0,33,1403,13,34,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,60.0
12247,Asobuild Concept Video,ONA,1,Unknown,Unknown,Unknown,Original,PG - Children,9993.0,14385,230,0,7,155,2,31,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2019,42.0
12248,Soreyuke! Uchuu Senkan Yamamoto Yohko,OVA,3,Kadokawa Shoten,Unknown,J.C.Staff,Novel,PG-13 - Teens 13 or older,7733.0,7194,3853,3,144,1296,105,113,2195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1800.0
12249,Shinkansen Henkei Robo Shinkalion The Animation Recap,ONA,1,TBS,Unknown,OLM,Other,PG - Children,12002.0,14477,226,0,10,84,6,30,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1020.0
12250,Nuki Doki! Tenshi to Akuma no Sakusei Battle,OVA,2,Unknown,Unknown,PoRO,Visual novel,Rx - Hentai,Unknown,4466,12604,62,1107,7466,555,398,3078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1740.0
12251,Chocchan Monogatari,Movie,1,Triangle Staff,Unknown,Unknown,Unknown,G - All Ages,5065.0,10401,1027,2,35,273,18,41,660,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,4560.0
12252,Soushitsukyou,OVA,1,Milky Animation Label,Unknown,Unknown,Visual novel,Rx - Hentai,Unknown,8308,2486,5,241,1043,119,150,933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,1800.0
12253,Subete ga F ni Naru,TV,11,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting",Sentai Filmworks,A-1 Pictures,Novel,R - 17+ (violence & profanity),2463.0,1070,138962,637,7929,69992,5578,8366,47097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1380.0
12254,Iczer-Girl Iczelion,OVA,2,KSS,ADV Films,Unknown,Original,R+ - Mild Nudity,9297.0,8538,2246,3,79,1204,44,43,876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1620.0
12255,Mirai e no Tegami: Kono Michi no Tochuu kara,ONA,2,Unknown,Unknown,Gaina,Original,G - All Ages,15601.0,14316,237,0,25,52,6,30,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,900.0
12256,Nanako SOS,TV,39,Kokusai Eigasha,Unknown,Unknown,Manga,G - All Ages,6858.0,9756,1384,2,61,464,51,113,695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1983,1380.0
12257,Ling Long: Incarnation,ONA,6,bilibili,Unknown,YHKT Entertainment,Original,R - 17+ (violence & profanity),2159.0,8374,2419,15,426,468,76,161,1288,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,1800.0
12258,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,OVA,2,Genco,Unknown,Project No.9,Game,PG-13 - Teens 13 or older,5648.0,7089,4001,10,356,1355,82,47,2161,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1800.0
12259,Soba no Hana Saita Hi,OVA,1,Gakken,Unknown,Unknown,Unknown,G - All Ages,12110.0,16388,120,0,7,25,2,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,720.0
12260,Kankan Karasu,Music,1,NHK,Unknown,Unknown,Original,G - All Ages,14871.0,17368,54,0,3,39,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,120.0
12261,Mermaid Melody Pichi Pichi Pitch,TV,52,Synergy Japan,ADV Films,"Actas, SynergySP",Manga,PG - Children,3499.0,2024,59222,850,2294,42456,2485,3990,7997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1440.0
12262,Detroit Metal City,OVA,12,"Sony Music Entertainment, Beyond C.",Sentai Filmworks,Studio 4°C,Manga,R - 17+ (violence & profanity),372.0,847,176291,3100,5772,112854,4290,4595,48780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,780.0
12263,Idol Fantasy,ONA,1,Unknown,Unknown,Unknown,Game,G - All Ages,14582.0,13641,287,0,10,162,1,22,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,60.0
12264,Kawarazaki-ke no Ichizoku 2,OVA,4,Pink Pineapple,Unknown,Arms,Visual novel,Rx - Hentai,Unknown,9576,1489,5,128,690,70,91,510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1800.0
